i,j,val
12,10,        0.0000000000
12,11,        0.0000000000
12,12,        1.0000000000
12,13,       -0.0000000000
12,14,        0.0000000000
12,15,       -0.0000000000
12,16,        0.7037072535
12,17,        0.7037072535
12,18,        0.7037072535
12,19,        0.0000000000
12,20,       -0.0000000000
12,21,        0.0000000000
13,1,       -0.1191419777
13,2,       -0.0826418177
13,3,       -0.4864557744
13,4,       -0.3184504225
13,5,        0.0771766870
13,6,       -0.0385883435
13,7,        0.0000000000
13,8,        0.0000000000
13,9,        0.2223870579
13,10,        0.0000000000
13,11,        0.0000000000
13,12,       -0.0000000000
13,13,        1.0000000000
13,14,        0.0000000000
13,15,        0.0000000000
13,16,        0.0000000000
13,17,        0.0000000000
13,18,        0.0000000000
13,19,        0.0000000000
13,20,       -0.0000000000
13,21,        0.0000000000
14,1,        0.0000000000
14,2,        0.0111790754
14,3,        0.0658035594
14,4,        0.0771766870
14,5,        0.2416419097
14,6,        0.0052198997
14,7,        0.0000000000
14,8,        0.0000000000
14,9,        0.0000000000
14,10,        0.2223870579
14,11,        0.0000000000
14,12,        0.0000000000
14,13,        0.0000000000
14,14,        1.0000000000
14,15,        0.0000000000
14,16,        0.0000000000
14,17,        0.0000000000
14,18,        0.0000000000
14,19,        0.0000000000
14,20,        0.0000000000
14,21,       -0.0000000000
15,1,       -0.0046600944
15,2,       -0.0055895377
15,3,       -0.0329017797
15,4,       -0.0385883435
15,5,        0.0052198997
15,6,        0.2494717593
15,7,        0.0000000000
15,8,        0.0000000000
15,9,        0.0000000000
15,10,        0.0000000000
15,11,        0.2223870579
15,12,       -0.0000000000
15,13,        0.0000000000
15,14,        0.0000000000
15,15,        1.0000000000
15,16,       -0.0000000000
15,17,       -0.0000000000
15,18,        0.0000000000
15,19,        0.0000000000
15,20,        0.0000000000
15,21,        0.0000000000
16,1,        0.0478244284
16,2,        0.0619268402
16,3,        0.3926982839
16,4,        0.4425064279
16,5,       -0.0957508794
16,6,        0.0478754397
16,7,        0.0022336565
16,8,        0.1350096212
16,9,        0.0000000000
16,10,        0.0000000000
16,11,        0.0000000000
16,12,        0.7037072535
16,13,        0.0000000000
16,14,        0.0000000000
16,15,       -0.0000000000
16,16,        1.0000000000
16,17,        0.3333333333
16,18,        0.3333333333
16,19,        0.0000000000
16,20,        0.0000000000
16,21,        0.0000000000
17,1,        0.0152742892
17,2,        0.0020822595
17,3,        0.1620532466
17,4,        0.2131385243
17,5,        0.0070608610
17,6,        0.0144157746
17,7,        0.0022336565
17,8,        0.1350096212
17,9,        0.0000000000
17,10,        0.0000000000
17,11,        0.0000000000
17,12,        0.7037072535
17,13,        0.0000000000
17,14,        0.0000000000
17,15,       -0.0000000000
17,16,        0.3333333333
17,17,        1.0000000000
17,18,        0.3333333333
17,19,        0.0000000000
17,20,        0.0000000000
17,21,        0.0000000000
18,1,        0.0153240873
18,2,        0.0012456580
18,3,        0.1588289283
18,4,        0.2062227732
18,5,       -0.0278960457
18,6,       -0.0039981822
18,7,        0.0022336565
18,8,        0.1350096212
18,9,        0.0000000000
18,10,        0.0000000000
18,11,        0.0000000000
18,12,        0.7037072535
18,13,        0.0000000000
18,14,        0.0000000000
18,15,        0.0000000000
18,16,        0.3333333333
18,17,        0.3333333333
18,18,        1.0000000000
18,19,        0.0000000000
18,20,        0.0000000000
18,21,        0.0000000000
19,1,        0.0000000000
19,2,       -0.0142827541
19,3,       -0.0550466946
19,4,       -0.0869843937
19,5,       -0.2138166958
19,6,       -0.0079856215
19,7,        0.0000000000
19,8,        0.0000000000
19,9,        0.0000000000
19,10,        0.0000000000
19,11,        0.0000000000
19,12,        0.0000000000
19,13,        0.0000000000
19,14,        0.0000000000
19,15,        0.0000000000
19,16,        0.0000000000
19,17,        0.0000000000
19,18,        0.0000000000
19,19,        1.0000000000
19,20,        0.0000000000
19,21,        0.0000000000
20,1,        0.0022051767
20,2,        0.0071413771
20,3,        0.0275233473
20,4,        0.0434921968
20,5,       -0.0079856215
20,6,       -0.2257951281
20,7,        0.0000000000
20,8,        0.0000000000
20,9,        0.0000000000
20,10,        0.0000000000
20,11,        0.0000000000
20,12,       -0.0000000000
20,13,       -0.0000000000
20,14,        0.0000000000
20,15,        0.0000000000
20,16,        0.0000000000
20,17,        0.0000000000
20,18,        0.0000000000
20,19,        0.0000000000
20,20,        1.0000000000
20,21,        0.0000000000
21,1,        0.0000000000
21,2,       -0.0009660242
21,3,       -0.0037231221
21,4,       -0.0079856215
21,5,       -0.0144616432
21,6,        0.0305436258
21,7,        0.0000000000
21,8,        0.0000000000
21,9,        0.0000000000
21,10,        0.0000000000
21,11,        0.0000000000
21,12,        0.0000000000
21,13,        0.0000000000
21,14,       -0.0000000000
21,15,        0.0000000000
21,16,        0.0000000000
21,17,        0.0000000000
21,18,        0.0000000000
21,19,        0.0000000000
21,20,        0.0000000000
21,21,        1.0000000000
