i,j,val
30,22,        0.0225494053
30,23,        0.0077495316
30,24,        0.0055767003
30,25,        0.0625782821
30,26,       -0.0883551058
30,27,        0.0760074053
30,28,       -0.0055767003
30,29,        0.0004727957
30,30,     -104.3836730908
30,31,       -0.0000062459
30,32,       -0.0004727957
30,33,        0.0077495316
30,34,        0.0225494053
30,35,        0.0837293964
30,36,       -0.1557816340
30,37,       -0.0147998737
30,46,        0.0005664413
30,47,       -0.0016958162
30,48,       -0.0073503663
30,49,        0.0163348056
30,50,        0.0011293749
31,2,        0.0103028208
31,6,       -0.0083466860
31,7,        0.0058259533
31,8,        0.0012830776
31,9,       -0.0080196510
31,10,       -0.0016311248
31,14,        0.0050824112
31,15,       -0.0026122299
31,19,       -0.1270157021
31,20,        0.1244967946
31,21,        0.0656670860
31,22,       -0.1225415080
31,23,        0.0215636163
31,25,        0.1074907035
31,26,        0.0760074053
31,27,        0.0001439495
31,29,       -0.2451193369
31,30,       -0.0000062459
31,31,     -104.0783662079
31,32,       -0.3762194054
31,33,        0.0215636163
31,34,       -0.1225415080
31,35,        0.1445507730
31,36,        0.0896675996
31,37,       -0.1270157021
31,41,       -0.0026122299
31,42,        0.0050824112
31,46,       -0.0016311248
31,47,       -0.0080196510
31,48,        0.0127312078
31,49,        0.0094309044
31,50,       -0.0083466860
31,54,        0.0103028208
32,3,        0.0103028208
32,7,       -0.0066637547
32,8,       -0.0051514104
32,9,        0.0096927421
32,10,        0.0006009683
32,16,        0.0050824112
32,17,       -0.0026122299
32,20,       -0.1025988879
32,21,       -0.0763249177
32,22,        0.1906730343
32,23,       -0.0101788159
32,27,       -0.0096591282
32,28,        0.1316486878
32,29,        0.1697392576
32,30,       -0.0004727957
32,31,       -0.3762194054
32,32,     -102.8768754976
32,33,        0.0039676440
32,35,       -0.1173987616
32,36,       -0.0417423961
32,37,        0.2200405459
32,43,       -0.0026122299
32,44,        0.0050824112
32,46,        0.0014795698
32,48,       -0.0077931296
32,49,       -0.0025412056
32,50,        0.0197467813
32,55,        0.0103028208
33,11,        0.0051323102
33,13,       -0.0012019366
33,15,       -0.0032622497
33,17,        0.0029591397
33,19,        0.0170894222
33,20,        0.0068721610
33,21,        0.0039676440
33,22,        0.0235344901
33,24,        0.0176302263
33,25,        0.0241680926
33,26,        0.0305120047
33,27,        0.0077495316
33,28,        0.0068721610
33,29,        0.0101788159
33,30,        0.0077495316
33,31,        0.0215636163
33,32,        0.0039676440
33,33,     -104.2907290113
33,34,        0.0422900805
33,35,        0.0176302263
33,36,        0.0101788159
33,37,        0.0170894222
33,38,       -0.0029591397
33,46,       -0.0032622497
33,51,        0.0012019366
33,52,        0.0377236177
34,6,        0.0166933721
34,12,        0.0051323102
34,13,       -0.0012019366
34,14,       -0.0160393020
34,18,        0.0029591397
34,19,        0.1697392576
34,23,        0.0235344901
34,24,        0.2496197306
34,25,       -0.1917113749
34,26,       -0.0965036975
34,27,        0.0225494053
34,29,        0.1199963368
34,30,        0.0225494053
34,31,       -0.1225415080
34,33,        0.0422900805
34,34,     -104.1937318245
34,35,       -0.2884754046
34,36,       -0.1906730343
34,37,        0.1697392576
34,39,       -0.0029591397
34,47,        0.0160393020
34,51,        0.0012019366
34,53,        0.0377236177
34,54,       -0.0166933721
35,7,        0.0128460515
35,8,        0.0066637547
35,12,       -0.0133275094
35,14,        0.0095811261
35,15,       -0.0010409077
35,16,       -0.0155862592
35,18,        0.0022587498
35,20,        0.1697392576
35,23,       -0.0068721610
35,24,       -0.1947959087
35,25,        0.3221008941
35,26,        0.0515608990
35,27,        0.0890331280
35,28,       -0.1773028093
35,29,       -0.1025988879
35,30,        0.0837293964
35,31,        0.1445507730
35,32,       -0.1173987616
35,33,        0.0176302263
35,34,       -0.2884754046
35,35,     -102.7878341264
35,36,        0.1316486878
35,37,       -0.4229013836
35,41,       -0.0025626902
35,48,        0.0115399366
35,49,        0.0077931296
35,51,        0.0022587498
35,53,       -0.0155862592
35,54,        0.0414096241
35,55,       -0.0133275094
36,7,        0.0066637547
36,8,        0.0051514104
36,12,       -0.0103028208
36,14,        0.0096927421
36,15,       -0.0006009683
36,16,       -0.0050824112
36,18,        0.0026122299
36,21,        0.1697392576
36,23,       -0.0039676440
36,24,       -0.1025988879
36,26,        0.2865518058
36,27,       -0.1649679665
36,28,       -0.1173987616
36,29,       -0.0763249177
36,30,       -0.1557816340
36,31,        0.0896675996
36,32,       -0.0417423961
36,33,        0.0101788159
36,34,       -0.1906730343
36,35,        0.1316486878
36,36,     -102.8768754975
36,37,       -0.2200405459
36,41,       -0.0014795698
36,48,        0.0077931296
36,49,        0.0025412056
36,51,        0.0026122299
36,53,       -0.0050824112
36,54,        0.0197467813
36,55,       -0.0103028208
37,9,        0.0166933721
37,14,       -0.0166933721
37,16,        0.0211554290
37,17,       -0.0012019366
37,18,       -0.0012019366
37,22,        0.1697392576
37,23,        0.0170894222
37,25,       -0.1675432823
37,26,       -0.1441051243
37,27,       -0.0147998737
37,28,        0.4229013836
37,30,       -0.0147998737
37,31,       -0.1270157021
37,32,        0.2200405459
37,33,        0.0170894222
37,34,        0.1697392576
37,35,       -0.4229013836
37,36,       -0.2200405459
37,37,     -101.4391713874
37,43,       -0.0029591397
37,50,        0.0160393020
37,51,       -0.0029591397
37,54,       -0.0160393020
37,55,        0.0537467365
38,1,        0.0013246859
38,2,       -0.0032181125
38,3,        0.0076035352
38,11,        0.0076035352
38,19,        0.0012019366
38,20,        0.0022587498
38,21,        0.0026122299
38,22,       -0.0029591397
38,33,       -0.0029591397
38,38,     -105.8533685497
38,39,        0.0422900805
38,40,        0.0431676863
38,41,        0.0203576318
38,42,        0.0209035693
38,43,        0.0170894222
38,44,        0.0179598159
38,46,       -0.4430183857
38,51,        0.1697392576
38,52,        0.0179598159
39,1,        0.0013246859
39,4,        0.0076035352
39,6,        0.0032181125
39,12,        0.0076035352
39,19,        0.0012019366
39,23,       -0.0029591397
39,24,       -0.0022587498
39,29,       -0.0026122299
39,34,       -0.0029591397
39,38,        0.0422900805
39,39,     -105.8533685497
39,40,        0.0431676863
39,41,       -0.4430183857
39,43,        0.1697392576
39,45,        0.0179598159
39,46,        0.0203576318
39,47,       -0.0209035693
39,51,        0.0170894222
39,53,        0.0179598159
40,1,        0.0015600549
40,5,        0.0076035352
40,13,        0.0076035352
40,19,        0.0217004989
40,20,       -0.0155862592
40,21,       -0.0050824112
40,24,        0.0155862592
40,29,        0.0050824112
40,38,        0.0431676863
40,39,        0.0431676863
40,40,     -105.8039388989
40,42,       -0.4500077918
40,44,        0.1697392576
40,45,        0.0170894222
40,47,        0.4500077917
40,48,       -0.2051977757
40,49,       -0.1526498354
40,52,        0.0170894222
40,53,        0.1697392576
41,2,        0.0013246859
41,4,        0.0032181125
41,7,        0.0027869672
41,8,        0.0016090563
41,14,        0.0076035352
41,20,        0.0010409077
41,21,        0.0006009683
41,23,       -0.0032622497
41,25,       -0.0018442615
41,26,       -0.0013040898
41,31,       -0.0026122299
41,35,       -0.0025626902
41,36,       -0.0014795698
41,38,        0.0203576318
41,39,       -0.4430183857
41,41,     -104.3049048133
41,42,        0.0431676863
41,43,       -0.5741184542
41,45,       -0.0209035693
41,46,        0.0431272327
41,48,       -0.0181030220
41,49,       -0.0104517846
41,51,        0.0079352880
41,54,        0.0179598159
42,2,        0.0015600549
42,5,        0.0032181125
