i,j,val
8,20,        0.0000000000
8,21,        0.0000000000
8,22,        0.0000000000
8,23,        0.0000000000
8,24,        0.0000000000
8,25,        0.0000000000
8,26,        0.0000000000
8,27,        0.0000000000
8,28,        0.0000000000
8,29,        0.0000000000
8,30,        0.3021523144
8,31,        0.0000000000
8,32,        0.0000000000
8,33,        0.1388119689
8,34,        0.0000000000
8,35,        0.0000000000
8,36,        0.0000000000
8,37,        0.0000000000
8,38,        0.0000000000
8,39,        0.0000000000
8,40,       -0.4876259542
8,41,        0.0000000000
8,42,        0.0000000000
8,43,        0.0309743014
8,44,        0.0000000000
8,45,        0.0000000000
8,46,        0.0000000000
8,47,        0.0000000000
8,48,        0.0000000000
8,49,        0.0000000000
8,50,       -0.3902219876
9,1,        0.0000000000
9,2,        0.0000000000
9,3,        0.0000000000
9,4,        0.0000000000
9,5,        0.0000000000
9,6,        0.4903466028
9,7,        0.0000000000
9,8,        0.0000000000
9,9,        1.0000000000
9,10,        0.0000000000
9,11,        0.0000000000
9,12,        0.0000000000
9,13,        0.0000000000
9,14,        0.0000000000
9,15,        0.0000000000
9,16,        0.0000000000
9,17,        0.0000000000
9,18,        0.0000000000
9,19,        0.5636814117
9,20,        0.0000000000
9,21,        0.0000000000
9,22,        0.0000000000
9,23,        0.0000000000
9,24,        0.0000000000
9,25,        0.0000000000
9,26,        0.1757398765
9,27,        0.1436211748
9,28,        0.0798352378
9,29,        0.0000000000
9,30,        0.0000000000
9,31,       -0.1301649583
9,32,        0.0000000000
9,33,        0.0000000000
9,34,        0.0826578339
9,35,        0.0927892355
9,36,        0.0927892355
9,37,       -0.0342514984
9,38,        0.0000000000
9,39,        0.0000000000
9,40,        0.0000000000
9,41,        0.0134935264
9,42,        0.0000000000
9,43,        0.0000000000
9,44,        0.0277937313
9,45,        0.0475773743
9,46,        0.0475773743
9,47,       -0.1575867718
9,48,        0.0000000000
9,49,        0.0000000000
9,50,        0.0000000000
10,1,        0.0777842619
10,2,        0.6418540280
10,3,        0.6523178624
10,4,        0.0000000000
10,5,        0.0000000000
10,6,        0.0000000000
10,7,        0.0000000000
10,8,        0.0000000000
10,9,        0.0000000000
10,10,        1.0000000000
10,11,        0.3333333333
10,12,        0.3333333333
10,13,        0.0000000000
10,14,        0.0000000000
10,15,        0.0000000000
10,16,        0.3427519608
10,17,        0.0000000000
10,18,        0.0000000000
10,19,        0.0000000000
10,20,        0.5191921419
10,21,        0.1730640473
10,22,        0.1730640473
10,23,        0.0000000000
10,24,        0.0000000000
10,25,        0.0000000000
10,26,        0.0060707473
10,27,        0.1590360951
10,28,        0.1155112046
10,29,        0.0000000000
10,30,        0.0000000000
10,31,       -0.2405450476
10,32,        0.0000000000
10,33,        0.0000000000
10,34,       -0.0982416988
10,35,        0.0323135740
10,36,        0.0107711913
10,37,        0.3080030268
10,38,        0.0000000000
10,39,        0.0000000000
10,40,        0.0000000000
10,41,        0.0581617752
10,42,        0.0000000000
10,43,        0.0000000000
10,44,       -0.0202936985
10,45,        0.0224310776
10,46,        0.0074770259
10,47,        0.2187557029
10,48,        0.0000000000
10,49,        0.0000000000
10,50,        0.0000000000
11,1,        0.0777842619
11,2,        0.6418540280
11,3,        0.6523178624
11,4,        0.0000000000
11,5,        0.0000000000
11,6,        0.0000000000
11,7,        0.0000000000
11,8,        0.0000000000
11,9,        0.0000000000
11,10,        0.3333333333
11,11,        1.0000000000
11,12,        0.3333333333
11,13,        0.0000000000
11,14,        0.0000000000
11,15,        0.0000000000
11,16,        0.3427519608
11,17,        0.0000000000
11,18,        0.0000000000
11,19,        0.0000000000
11,20,        0.1730640473
11,21,        0.5191921419
11,22,        0.1730640473
11,23,        0.0000000000
11,24,        0.0000000000
11,25,        0.0000000000
11,26,        0.0060707473
11,27,        0.1590360951
11,28,        0.1155112046
11,29,        0.0000000000
11,30,        0.0000000000
11,31,       -0.2405450476
11,32,        0.0000000000
11,33,        0.0000000000
11,34,       -0.0982416988
11,35,        0.0107711913
11,36,        0.0323135740
11,37,        0.3080030268
11,38,        0.0000000000
